collocation,count,count_nested,length,lambda,z
secure the immigration system,2,0,4,0.8510725368202621,0.21863374636419713
the stock market is,2,0,4,0.8202935790067953,0.21749994468560788
over their desire to,2,0,4,0.8973745318154331,0.21420799298962467
will be a star,2,0,4,0.7758431550203941,0.21337363652568567
kim jong un will,2,0,4,1.0087570637247154,0.2121718459216271
great honor to host,9,0,4,0.6663439441138408,0.21085888411663242
mapp of the u.s,2,0,4,0.7748923552519118,0.21041586639663634
to welcome republican and,2,0,4,0.8132865230626034,0.20986846913089288
took place during the,3,0,4,0.7761960667873308,0.2098184357651556
they want open borders,2,0,4,0.7311156046732536,0.20969495958273537
of the wall on,2,0,4,0.593425886693327,0.20956793313001884
senators are working hard,3,0,4,0.6153657359605131,0.20946568475455485
join me at the,2,0,4,0.6595200114226268,0.20877251823434367
and send our support,2,0,4,0.7457994322467458,0.20828271230619053
there is no better,2,0,4,0.6454920066044041,0.20809246312930457
he cried like a,2,0,4,0.8997304640623442,0.20778303550148786
we grieve for the,2,0,4,0.7278059038492354,0.2067371247846646
arrests of ms-13 members,2,0,4,0.9216159141426181,0.20652464712215093
that the freedom caucus,2,0,4,0.8779848998945958,0.2060788536597375
both the house and,2,0,4,0.7522350826075503,0.20458819435518694
congress must secure the,2,0,4,0.7199079555078691,0.204461785369575
to the people of,3,0,4,0.38692445191362657,0.20444427805361984
democrats are nowhere to,2,0,4,0.7658573972479006,0.2040575340705085
of the national guard,2,0,4,0.6439544446451609,0.20400934680941424
day for the stock,3,0,4,0.6909052664724616,0.20382995491317732
are being cheated and,2,0,4,0.7928263722331372,0.203577101067165
will have no choice,2,0,4,0.679336383669541,0.20300398748988158
the border of north,3,0,4,0.6787456087609635,0.20299181431007274
to hear directly from,2,0,4,0.8807261250996994,0.20176092650636365
with illegal immigrants than,2,0,4,0.8814538967061389,0.2009600803848617
you can do it,2,0,4,0.6663480507021216,0.20006563148430567
in november and we,2,0,4,0.7109382317966745,0.19936397756605367
but the fake news,3,0,4,0.6526806911278107,0.19873365105072963
we will no longer,3,0,4,0.7276070171370225,0.19848084643841613
will be on @foxandfriends,3,0,4,0.7169987868664925,0.19762723683773167
horrible and cruel legislative,2,0,4,0.9109720440472184,0.19703186755557922
the rule of law,3,0,4,0.6947504905439593,0.19690956594604483
with the help of,2,0,4,0.5972176209110968,0.1967343740326506
tax code is a,2,0,4,0.7788064248390414,0.19602618610980252
he will make a,3,0,4,0.5343463431981551,0.1953662004513893
code is a burden,2,0,4,0.8609771125303773,0.19508573358120126
senate must quickly pass,2,0,4,0.8194074955039903,0.1950595143550605
of the media is,4,0,4,0.3558215831249616,0.1947836975451326
the highest levels of,2,0,4,0.6466151590581858,0.1938610891805957
trade war with china,2,0,4,0.6697316464804656,0.19245086210445225
the middle class and,2,0,4,0.6360009225947802,0.19138655871991092
we have to maintain,2,0,4,0.7296055435445041,0.1902344683178132
shootings in chicago this,2,0,4,0.7763434405058887,0.18962699514267314
and love to everyone,2,0,4,0.6665792679674822,0.18945385389689481
for the stock market,3,0,4,0.7410400889169816,0.18877031360324734
has been a big,2,0,4,0.5773067247531342,0.1882854152377061
illegally in our country,2,0,4,0.6754483946396834,0.18821549609963478
they just want to,2,0,4,0.5422318109596412,0.1880141384701957
come together as one,2,0,4,0.7133267449376677,0.18790759453668102
our great first lady,3,0,4,0.6616026350071517,0.18735303509451
believe the fake news,3,0,4,0.6219891938680182,0.1871204688392163
a blessing to the,2,0,4,0.7141809159743805,0.18658230478338075
we have seen in,2,0,4,0.5374981044278883,0.18629455510726167
i am proud to,2,0,4,0.5919105164135438,0.18590105624023567
created since i took,2,0,4,0.7505599430567516,0.18557486480393134
biggest political scandals in,2,0,4,0.7872925187137223,0.18542224612241676
peter strzok and lisa,2,0,4,0.7914956411394007,0.18432436252420198
nowhere to be found,2,0,4,0.7788576695303133,0.18420173940013246
like a baby and,2,0,4,0.7587023375814865,0.18358246497212982
it pertains to the,2,0,4,0.704529969100843,0.1821730553508186
and i will be,2,0,4,0.3723767409485945,0.1817495041645046
bless the united states,2,0,4,0.6568652564550073,0.18156418591468912
surplus with the u.s,2,0,4,0.6718934199962616,0.18093511391207595
will make a great,2,0,4,0.3024291750601129,0.18052623178274307
are working together to,2,0,4,0.5151937688150469,0.18018384157144884
a great deal of,2,0,4,0.550857696345508,0.18007287326623644
want to raise taxes,3,0,4,0.556918828793172,0.17917958432952907
on @foxnews at 9,2,0,4,0.6603728438117684,0.17911484912086634
un of north korea,2,0,4,0.6260875048329955,0.1790018632210428
maintain strong borders or,2,0,4,0.7961885443443126,0.17857628933677894
after the spending of,2,0,4,0.6521177886780071,0.17848570127110686
a national day of,2,0,4,0.5186119088079338,0.178250806003917
the great economic news,2,0,4,0.6166778693537944,0.1777117940638004
minister @netanyahu and @presidentruvi,2,0,4,0.7935160989113974,0.17751157268777723
age to 21 and,2,0,4,0.7834971439168668,0.1774635622181425
in a death spiral,2,0,4,0.8064112238421499,0.17719380260877435
portion of their life,2,0,4,0.7692677390562357,0.17701233202162175
ago by the foolish,2,0,4,0.800909589880838,0.17666897873335322
to all of our,3,0,4,0.35005670351177387,0.17575811131973312
for your sacrifice and,2,0,4,0.6454102623421509,0.17561755428828038
hit another record high,2,0,4,0.6396038750150433,0.17492229820695146
coming back to u.s,3,0,4,0.5067401078869452,0.17482976908341993
unnecessary regulation cuts made,2,0,4,0.7980287082819268,0.17277932285929004
out and vote for,2,0,4,0.5824339886717714,0.16941876974293
to serve as your,2,0,4,0.5516338327086022,0.16735889544245655
deductibles are way up,2,0,4,0.6263304820477239,0.16692535624795485
hear directly from the,2,0,4,0.7554400206032124,0.1666196568444867
the advice and orders,2,0,4,0.7304027802751731,0.16644199871008042
and tax cuts in,2,0,4,0.53578107900177,0.1655624310042963
misrepresented what was said,2,0,4,0.7212726602061148,0.16442022971089418
statement by president trump,2,0,4,0.5376995475316252,0.1641763904831072
be there to help,2,0,4,0.5241307252167079,0.16161195822727398
to get it right,3,0,4,0.4835730997172457,0.16070846133160696
and a group of,3,0,4,0.517348044459384,0.16038077988065233
rapidly approaching and the,2,0,4,0.6996924968518943,0.1592675582964766
we are on the,4,0,4,0.3502226040220513,0.15873407059686082
we will build the,2,0,4,0.49735221907088023,0.1565884827235397
president of the united,8,0,4,0.470450374840647,0.15531707715089124
was thrilled to be,3,0,4,0.5660283094879012,0.15451364075681603
and @flotus melania visit,2,0,4,0.6215559524723493,0.1541247607595507
long before the election,2,0,4,0.4604525935581002,0.1539808610162265
will be going to,7,0,4,0.37750084924936966,0.1525866481781605
decision on the paris,2,0,4,0.5416636917236025,0.15240202234311004
will not rest until,5,0,4,0.6250938212709891,0.1522742100946755
working very hard to,2,0,4,0.3880563674403049,0.14752054276438478
new national security advisor,2,0,4,0.5674360044014448,0.14614488237929654
to make us look,2,0,4,0.5662247129669885,0.14587503177083064
deal with north korea,5,0,4,0.46907025311527906,0.1447585328560592
they made up a,2,0,4,0.43642539587506557,0.143991334258017
reason to be alarmed,2,0,4,0.6513580769152856,0.14375795853231335
hundreds of good people,2,0,4,0.5220647952710434,0.14331723676451522
kelly is doing a,3,0,4,0.5133344645054669,0.1431351701764419
on @foxnews tonight at,2,0,4,0.5297272540522225,0.14309132654711637
we need 10 democrat,2,0,4,0.5840473799631679,0.14068257473786205
big unnecessary regulation cuts,2,0,4,0.6698633737774173,0.14057170834060442
around the united states,2,0,4,0.49082923771342024,0.13814268390028406
made the ultimate sacrifice,3,0,4,0.6006674831249329,0.13624973006926222
of the manufacturing council,2,0,4,0.5452254263203343,0.13610544162743016
by whatever means necessary,2,0,4,0.5839079596295506,0.13596518174152517
for the people of,2,0,4,0.3157736810405556,0.13573379157575724
have done so much,2,0,4,0.41743563880201207,0.13536167602609167
great state of pennsylvania,4,0,4,0.4325473297206872,0.13403775942296842
i could not be,2,0,4,0.43326083340398613,0.13385872620780417
sad to see the,2,0,4,0.4559622684026581,0.13367146952348857
the 50th anniversary of,2,0,4,0.5673999515727829,0.13364179584704247
to heed the advice,3,0,4,0.5637640047811042,0.13321027458726908
will pay a big,2,0,4,0.4283843097052319,0.13311212165066275
the great state of,27,0,4,0.3266179368653863,0.13278674636613993
the class of 2017,2,0,4,0.52021789599274,0.13189527830559794
to the victims and,2,0,4,0.34048667305912106,0.13174792791147044
operation into the trump,2,0,4,0.5226709573123675,0.1313639132329554
you that i have,3,0,4,0.4064708362972017,0.1303119987132746
the only way to,2,0,4,0.4091371621068206,0.13018943736265687
back to the u.s,4,0,4,0.35357123354281184,0.12996030826877386
justin trudeau of canada,2,0,4,0.5758529272931087,0.12971608536918336
DACA is probably dead,2,0,4,0.5237959159969926,0.1289468545128782
place during the obama,3,0,4,0.4635760019703413,0.1281341302545189
was going to win,3,0,4,0.426193516238757,0.1267300541354561
will be doing a,2,0,4,0.36143565122228416,0.1265971821647535
you for all of,5,0,4,0.2956433703003296,0.12629488808664094
would have to be,2,0,4,0.3955202427306973,0.12551102998113056
the failing @nytimes has,4,0,4,0.46380161003120923,0.1253552430442434
the good news is,4,0,4,0.2794470450405029,0.12376829698089539
the democrats are forcing,2,0,4,0.4757147604873232,0.12305065847616024
the democrats are nowhere,2,0,4,0.4757147604873232,0.12305065847616024
a total waste of,2,0,4,0.4594032056790932,0.12272382102524933
is running for congress,3,0,4,0.40858035876053245,0.1219831045107185
a baby and begged,2,0,4,0.5582767528001175,0.12153668587342202
must quickly pass a,2,0,4,0.46000353217365564,0.11864407524891787
that i have just,2,0,4,0.393629314167664,0.11791188591028202
a great year for,2,0,4,0.3856407355625028,0.11790273357560528
close loopholes that block,2,0,4,0.5457413598921551,0.11749609059421227
which is higher than,2,0,4,0.4519208400344009,0.11656440631951472
bill is getting better,2,0,4,0.43172825158468775,0.11602479136182187
terrible loss of life,2,0,4,0.44020607519637533,0.1155652191091919
into the united states,4,0,4,0.4029568217374231,0.11538002373441202
all of the nice,2,0,4,0.38408701958298763,0.11536265126284259
prime minister abe and,2,0,4,0.4354613460163431,0.1136360951219416
the people of alabama,3,0,4,0.3691281094814628,0.11296754143294788
unemployment is at a,3,0,4,0.35084425690028886,0.1119612121263314
fake news is at,2,0,4,0.3312453237460814,0.11177051190790378
everyone affected by this,2,0,4,0.48600072280601647,0.11147247778198204
on both trade and,2,0,4,0.3989355038051111,0.10931186021048615
it has been a,2,0,4,0.29233514656710247,0.10870259472999162
wall on the southern,3,0,4,0.3706377169864775,0.10693008693119377
we will defeat this,2,0,4,0.37080122583271924,0.10666302446496033
all of his minions,2,0,4,0.4337233828744539,0.10543941631790206
will be strongly pushing,2,0,4,0.41975631337193053,0.10501454519061082
against california's illegal and,2,0,4,0.4569096339814974,0.10460544306351457
i promised we would,2,0,4,0.39181023301942586,0.1041013152092987
THANK YOU to all,5,0,4,0.38841994240021904,0.1034461554918273
news conference at the,2,0,4,0.3613442743273919,0.10308009773840351
a burden on american,2,0,4,0.4143034262304689,0.10295611576775136
losing many billions of,2,0,4,0.4035043334728171,0.10255711036853156
is a friend of,2,0,4,0.3377561372094474,0.10131203316310518
given equal time on,2,0,4,0.4445968374564385,0.10106459724783744
will be heading over,2,0,4,0.36899532153076675,0.09999682434204836
of @flotus melania and,4,0,4,0.3739261952077948,0.09906239600024234
the house of representatives,3,0,4,0.366967847653732,0.09872801655267416
in the HISTORY of,2,0,4,0.37262083014903513,0.0975596093681895
in the midst of,2,0,4,0.37262083014903513,0.0975596093681895
long way to go,2,0,4,0.3335054826429723,0.0958245012909219
at a 17-year low,2,0,4,0.41598396521456393,0.09497690990442366
this morning at the,2,0,4,0.25406858388346254,0.09493652523933221
ms-13 gang members and,2,0,4,0.3820555565755094,0.09481377068176924
story in the @washingtonpost,2,0,4,0.3836494186013758,0.09463787957319253
are not in a,2,0,4,0.2422174371147655,0.09416625397760228
honor to welcome president,10,0,4,0.31068141138175376,0.09295763767563554
fake news is working,4,0,4,0.3073935734700495,0.09132337088866964
that encourages companies to,2,0,4,0.3796833368812259,0.09055453346340495
nations security council just,2,0,4,0.3780313245464665,0.0898212320107091
i am here to,2,0,4,0.3290820785628571,0.08914787044031029
down as one of,2,0,4,0.3256587012687725,0.08844710473359904
people on the ground,2,0,4,0.3326263144830608,0.0882785756203409
that block the removal,2,0,4,0.3842580404485284,0.0877931518836145
we will never forget,2,0,4,0.2874231092221924,0.08689870679661905
checks with an emphasis,2,0,4,0.39178537360796806,0.08507389500615162
all law enforcement officers,2,0,4,0.353118434440042,0.08492824643417383
will be at the,3,0,4,0.21637067192191317,0.08446836167287435
FBI director in history,2,0,4,0.32964604634556494,0.08424398277517464
travel ban into the,2,0,4,0.33652202334374015,0.08391593050479744
the first day i,2,0,4,0.27414233973690194,0.08375048633948949
and heavily conflicted democrats,2,0,4,0.37215435780988526,0.08291761782016278
our deepest condolences to,2,0,4,0.3303953056413579,0.08164282065764754
millions of people who,3,0,4,0.23768944038450535,0.08120583196175005
collusion and there was,3,0,4,0.2967677530803837,0.08052383445253307
and frame donald trump,2,0,4,0.34111483300582945,0.08033125891404459
clinton and frame donald,2,0,4,0.3526440212880585,0.07971260092008872
one of the finest,2,0,4,0.25765561986417296,0.07878807271967093
talks with north korea,5,0,4,0.2907301480394424,0.07820378582547426
were honored to welcome,4,0,4,0.24601377820366888,0.07664818224274275
including the great lovers,2,0,4,0.3148976070627708,0.07647528078823312
17 very talented people,2,0,4,0.3098739552766049,0.07623993071404472
time to take care,4,0,4,0.2589271195156915,0.07423405509957823
i was thrilled to,5,0,4,0.25118736293101573,0.07386798220176068
cuts and tax reform,3,0,4,0.2822445699871924,0.07304584999735297
aliens can be removed,2,0,4,0.3175607053246593,0.0730065143711831
a big step backwards,2,0,4,0.293687574014441,0.07284883158570178
heading to the great,2,0,4,0.2018485584902282,0.07229648027231188
the FBI are starting,2,0,4,0.2604022884051641,0.0707460997444614
dems dealings with russia,2,0,4,0.31886144988381904,0.07045900187883124
tougher and more specific-but,2,0,4,0.3191158428221458,0.07016312890421623
there is no collusion,5,0,4,0.16936260839585504,0.06977147280281093
here at the @whitehouse,2,0,4,0.23240254643294067,0.06876975259092785
last night at the,2,0,4,0.22427627815598317,0.0679437342997695
big portion of their,2,0,4,0.28639510011586544,0.06647235438809578
council just voted 15-0,2,0,4,0.30462512211682646,0.06641676386355443
thought crooked hillary was,2,0,4,0.27339670199373456,0.06564883235849114
to being with president,2,0,4,0.18363885800545643,0.06528014552515525
is down to 4.1,2,0,4,0.2577784067107548,0.06521836278492449
separated from their loved,2,0,4,0.2701850727735059,0.062487703956190147
would be one of,2,0,4,0.21212008878298383,0.062179703579250616
no reason to be,2,0,4,0.2260738295061343,0.060268716164694223
many times higher than,2,0,4,0.23754523048162868,0.05910339786262434
hard to believe that,4,0,4,0.19919817853518884,0.058759157599491456
is probably dead because,2,0,4,0.23879632642407767,0.058727992748429894
border and the military,2,0,4,0.18469713463331427,0.05844925604672669
beat 17 very talented,2,0,4,0.253426004927931,0.05740597230394686
and women of our,2,0,4,0.14095450133546128,0.05679001868412267
the fake news would,3,0,4,0.1796050216467413,0.05437809350619371
the first time in,5,0,4,0.12615439561713404,0.05426800662014801
to maintain strong borders,2,0,4,0.220114464197115,0.0542145093821234
korea for 25 years,2,0,4,0.21775071819963798,0.05407993058114053
student at yale and,2,0,4,0.24235051298632626,0.05400682601515189
thoughts and prayers are,16,0,4,0.18955960511589476,0.0539339706227414
we will bring back,4,0,4,0.1854991019512613,0.053483354829944
with the people of,2,0,4,0.1028658725266891,0.05317353608215395
you for the beautiful,2,0,4,0.14511201255877848,0.051026886458675
rest of the world,3,0,4,0.1732134088742443,0.050476184441802775
families of the terrible,2,0,4,0.1480634559755719,0.05003404427647973
the united states is,3,0,4,0.16289653858785336,0.04990330632980273
a rally at the,2,0,4,0.17314024061032118,0.049631237201202806
you for your bravery,2,0,4,0.17667240948799223,0.0487225826811817
as president of the,3,0,4,0.1156395822919678,0.048040976303864606
with an emphasis on,2,0,4,0.19796736856635933,0.04783765546763343
a level playing field,4,0,4,0.20438444000149003,0.04771527626795224
we will get through,2,0,4,0.18257941950746914,0.047511597977830534
just a short time,2,0,4,0.18410553737288848,0.047327946830382515
honor to meet with,3,0,4,0.13532406362014804,0.047316837034608074
except as it pertains,2,0,4,0.2155694559310798,0.04729253171191182
are working hard to,3,0,4,0.10403717870109674,0.04710598406688104
advice and orders of,2,0,4,0.21411106744785602,0.04705848008432826
as it pertains to,2,0,4,0.18177100117083211,0.04668165000825069
as it strengthens to,2,0,4,0.18177100117083211,0.04668165000825069
many jobs are created,2,0,4,0.1816593194165964,0.0464738020055405
and border patrol agents,2,0,4,0.18631447985418192,0.04590898359627886
which is a total,2,0,4,0.1423335617879169,0.04573837303613654
a great relationship with,3,0,4,0.12959355539358342,0.04568995495598329
i look forward to,15,0,4,0.16680315010393976,0.04561106534423458
in our negotiations with,2,0,4,0.1666935451865318,0.04528181819711455
november and we will,2,0,4,0.16288382065482143,0.04393606997298472
to help us become,2,0,4,0.15510564438099805,0.04169067782372456
gathered today to hear,2,0,4,0.17361309389434998,0.04148516416162388
gotten to rebuild our,2,0,4,0.16448605227841417,0.04134488142193543
a really great guy,2,0,4,0.14301187592143438,0.040693764500718876
just more fake news,2,0,4,0.15189132260286986,0.039887624908337534
who lost their lives,4,0,4,0.12056005793972568,0.038772828662586446
and it will only,2,0,4,0.08916490591559434,0.03845013935274664
democrats are holding our,2,0,4,0.14628953265203115,0.03768277033563556
@realdonaldtrump and @flotus melania,2,0,4,0.13192781766505057,0.03597696510050256
market at all time,2,0,4,0.12941774550162088,0.035538984019822834
the credit he deserves,2,0,4,0.14012404110675047,0.034615391461236766
at 9p ET on,2,0,4,0.1595036450801236,0.034422160697351184
and many others are,2,0,4,0.1126392237246473,0.0340816924691009
are forcing the breakup,2,0,4,0.15533585418099383,0.034037631817551296
in the indictment that,2,0,4,0.125030120909578,0.033679195082975275
news media will never,2,0,4,0.10733972175089013,0.032954081862631615
and families of the,2,0,4,0.08134315497086364,0.032331443824780155
immigration crisis on the,2,0,4,0.12259340029746191,0.03112457213395964
forward to seeing the,2,0,4,0.10846770232916547,0.03074352210667775
a happy and healthy,2,0,4,0.13194079944017723,0.030332916904892822
in north dakota with,2,0,4,0.11601176655739465,0.03027065679896
a great job of,2,0,4,0.07289266409407269,0.030214811220045396
of the 2016 election,2,0,4,0.09820402380596871,0.027905580776774068
if there is no,2,0,4,0.09144903300784635,0.027489628988887366
a lot of bad,2,0,4,0.09432211532717971,0.025348708517861685
of their way to,2,0,4,0.0768160628991329,0.024810837908550164
me live at the,2,0,4,0.07293648578962031,0.024491436074308773
and we will pass,2,0,4,0.07506778986015383,0.02406231836962061
and much of it,2,0,4,0.08111789404801584,0.023849886058648104
the same time taking,2,0,4,0.08828173233760006,0.023523897389780887
of the united states,22,0,4,0.07290429646300733,0.022772265536931503
million new jobs created,2,0,4,0.09849577536165943,0.022729457718290016
the spending of billions,2,0,4,0.08371703955846488,0.022261947927479764
trade barriers and tariffs,2,0,4,0.08725191191752468,0.022081990910533922
i had to beat,3,0,4,0.07073839546951532,0.02202440955470449
to keep america safe,2,0,4,0.07278465271729828,0.02151925334902682
merit based system of,2,0,4,0.08873543372096371,0.020834279395648008
citizens of our country,2,0,4,0.07032135449532673,0.02070989780805381
the amazon washington post,3,0,4,0.07891874041171132,0.01978329993752292
scheme to clear hillary,2,0,4,0.08556741425688308,0.01958649129207733
and doings of hurricane,2,0,4,0.0807893423852607,0.018448971800477533
to the united states,10,0,4,0.0629322937490766,0.018173615743724107
one of the greatest,3,0,4,0.04958010857602391,0.017016098096788713
with north korea is,3,0,4,0.05565964694393699,0.016936235425992333
want to solve the,2,0,4,0.04564890776299857,0.016891170187663392
we are working closely,2,0,4,0.06545637142724725,0.016747032475902944
more than 12 trillion,2,0,4,0.06861487164911695,0.016572821761346626
so many people are,2,0,4,0.04929347778365123,0.016467685746089762
night in the great,2,0,4,0.04569090588237179,0.01581326002271924
now that i am,2,0,4,0.05382999150073653,0.014869013708559769
asked him about his,2,0,4,0.045554972439543984,0.011491562927162198
my full support and,2,0,4,0.03627932418263613,0.011485929029720001
in the line of,2,0,4,0.03695927730237336,0.011007558128146643
want to take away,2,0,4,0.04258159585522747,0.010993973864282303
a top student at,3,0,4,0.03243149819110425,0.007987183000666082
new jobs created since,2,0,4,0.029290171126388986,0.007015749096846022
our country has been,2,0,4,0.02201093536326415,0.006819728839771473
to the FBI and,2,0,4,0.01992882675526131,0.006633178462396085
to the men and,2,0,4,0.013946746286975342,0.0049737454578815884
in the oval office,5,0,4,0.018340800783768874,0.004795366061844471
people of west virginia,2,0,4,0.013338260889388276,0.0032381406291075564
i am asking for,2,0,4,0.011018532446573803,0.0031365272194424244
bring it back to,2,0,4,0.007500022768038406,0.002414513938063428
the united states post,2,0,4,0.0015126423244912202,4.3056268674148784e-4
have gone through the,2,0,4,0.0011368517470676798,3.0532943233132554e-4
very talented people including,2,0,4,-0.001006875153892861,-2.4488020728056804e-4
arena was packed to,2,0,4,-0.009359218731700314,-0.002119538727789229
the stock market has,2,0,4,-0.009313641069566114,-0.0023616446692271394
great honor to celebrate,2,0,4,-0.00958772476261982,-0.0030475983763364398
try to get it,2,0,4,-0.011543644774112072,-0.003570865525840904
states should be far,2,0,4,-0.017232879905382803,-0.004405269350919226
the massive tax cuts,3,0,4,-0.020569084949319194,-0.007331515863606054
the brave men and,3,0,4,-0.024025568967256827,-0.007399508444829934
GREAT state of texas,2,0,4,-0.02916142655311249,-0.00824802049441075
for the good of,3,0,4,-0.02817746450776415,-0.00920342888281637
block the removal of,2,0,4,-0.042879998202550174,-0.009814188747127882
done a great job,4,0,4,-0.03156966389564175,-0.011054136586824125
and so much more,10,0,4,-0.04103141337890426,-0.011948502725664414
we cannot allow this,2,0,4,-0.03720710619922862,-0.012008298993330186
of his minions including,2,0,4,-0.057966480963739575,-0.012768324513869982
by the previous administration,2,0,4,-0.04995885472934092,-0.014013488177311875
will never let you,2,0,4,-0.053125944725166296,-0.014152209523142098
the ones who will,2,0,4,-0.05453396750912154,-0.014724694243322616
to pay tribute to,2,0,4,-0.06517370748351337,-0.01631381700025453
be strongly pushing comprehensive,2,0,4,-0.07506825756944535,-0.017093902408727917
we will pass the,2,0,4,-0.05717976208432696,-0.018463322181780588
bipartisan members of congress,2,0,4,-0.07462488014211821,-0.019403852841232583
but they know it,2,0,4,-0.07162943642323738,-0.019531640280275528
end result will be,2,0,4,-0.07801655276497665,-0.019713155593480067
when it comes to,5,0,4,-0.07139808822007687,-0.020081576350904684
to welcome the 2017,2,0,4,-0.06569550185501327,-0.02020031314270473
with all of the,9,0,4,-0.038531059586470295,-0.02174719580668872
the single greatest witch,2,0,4,-0.08261920055467897,-0.02182815890951226
that president trump is,2,0,4,-0.07132569787487342,-0.022141289445904565
to 21 and end,2,0,4,-0.09420358074477075,-0.02250304213108488
a great border wall,2,0,4,-0.09159154714524309,-0.023614225255016674
from their loved ones,2,0,4,-0.10342490322827702,-0.02505890375749858
be a great year,2,0,4,-0.08099229321408796,-0.02601822104918731
@seanhannity on @foxandfriends now,2,0,4,-0.1067939337914856,-0.027942989212493708
lowest in 17 years,3,0,4,-0.09446004499699168,-0.029503885187556016
dishonest fake news media,2,0,4,-0.10598992654661865,-0.030493082571081017
big tax cuts given,2,0,4,-0.12796716451346546,-0.030764700176853437
my stance on NFL,2,0,4,-0.1401049572050992,-0.03087143785412619
will be speaking with,3,0,4,-0.1063880666528525,-0.031512429987925035
their forced family breakup,2,0,4,-0.14145659237319297,-0.031962468350628395
is a complete and,2,0,4,-0.09563656607246074,-0.03203581840622836
meddling in our election,2,0,4,-0.115860639760899,-0.03262573912612923
with a heavy focus,2,0,4,-0.14120873304270543,-0.03338617843657267
good news is that,3,0,4,-0.09395035529555384,-0.03457981485095415
service to our country,2,0,4,-0.1148350904908173,-0.03703224716204366
republicans want to fix,2,0,4,-0.12785076322916522,-0.03791126811977392
their horrible and cruel,2,0,4,-0.1728294501799157,-0.038134765001411317
the obama administration to,2,0,4,-0.1115914245094407,-0.03871141612813528
in the locker room,2,0,4,-0.1520168369973227,-0.039564523618163996
than 12 trillion dollars,2,0,4,-0.16817150496990285,-0.04028999911747805
was an honor to,18,0,4,-0.11338176448818382,-0.04089396616234443
mccabe and all of,2,0,4,-0.1401441296953685,-0.04143514798324217
and the democrats are,4,0,4,-0.10727216094343395,-0.04162228393099909
are doing a great,4,0,4,-0.1135598182294757,-0.04201968144283142
join me LIVE in,3,0,4,-0.16674081984093636,-0.04206102718769947
the home of the,2,0,4,-0.13943026415737414,-0.0424596618223244
companies are coming back,5,0,4,-0.13803104577371128,-0.043950999146212005
united nations security council,2,0,4,-0.18399827082803988,-0.04606509639209358
very hard to get,2,0,4,-0.14467788243890567,-0.04722047629774322
of our country is,2,0,4,-0.11978360400425725,-0.0477287456008711
starting to speak out,2,0,4,-0.18068992045954602,-0.04841725977826072
the people of our,5,0,4,-0.10613464851358767,-0.04854699586334866
who is WEAK on,2,0,4,-0.18708349704989313,-0.05040670030872377
at an all-time high,3,0,4,-0.18196611531418894,-0.051020732304494464
THANK YOU to the,2,0,4,-0.18472264874089195,-0.051529837359964484
in new york city,2,0,4,-0.2099113929704992,-0.05220031541552469
path and doings of,2,0,4,-0.23791372978240588,-0.05242166849134647
honor to welcome prime,5,0,4,-0.17915152539928303,-0.052961012255460085
have unchecked illegal immigration,2,0,4,-0.24054295867424358,-0.05489912346884339
collusion with the trump,2,0,4,-0.1647393527696086,-0.055684078975679785
he will do a,2,0,4,-0.13686360320196833,-0.05597793919415029
obama did NOTHING about,2,0,4,-0.17883148020144102,-0.05605214107024418
collusion and no obstruction,2,0,4,-0.22375430978428223,-0.05754667398221781
hundreds of billions of,5,0,4,-0.20665391667293376,-0.05831420256128413
comey and all of,3,0,4,-0.1970090504463604,-0.060330015752141704
the fake news networks,3,0,4,-0.20609765714492956,-0.06060529349414462
he is a great,2,0,4,-0.10500662719324994,-0.06284434559017284
a fantastic job as,2,0,4,-0.21417484518946983,-0.06356286436801428
lost their lives in,3,0,4,-0.20097139609439263,-0.06358770257786352
which must be part,2,0,4,-0.2535867929584734,-0.06493796649232463
get tax cuts and,2,0,4,-0.23899498152456156,-0.06564527091103778
about all of the,3,0,4,-0.17110880168818499,-0.06707474992106241
border of north korea,2,0,4,-0.24684772092706142,-0.06730367719360453
it is time to,12,0,4,-0.22025393946056404,-0.06773493351703737
the republican senators are,2,0,4,-0.2383869017727802,-0.06839029062532921
i will be interviewed,12,0,4,-0.23570489855320442,-0.06869401429123895
in congressional races this,2,0,4,-0.3207037685562306,-0.07041767501366658
as a result of,5,0,4,-0.2639038151701594,-0.07299637913287249
and cities throughout our,2,0,4,-0.2957794507555276,-0.07354677863269891
at the women's u.s,2,0,4,-0.29802074811509893,-0.07354683524858424
car is sent to,2,0,4,-0.30902747237884043,-0.07354960112987023
thank you for the,7,0,4,-0.20260349346679662,-0.07359459206870418
great day of meetings,2,0,4,-0.24220279086241003,-0.07392630801239822
and we look forward,2,0,4,-0.26395840627055067,-0.07483129831663393
a full pardon to,2,0,4,-0.33050719138693285,-0.07554682293638999
at an all time,3,0,4,-0.27296782874615655,-0.07830235827169255
need more republicans to,2,0,4,-0.24852532464580612,-0.07847946021363408
reviews of the speech,2,0,4,-0.3311187823919206,-0.07906361135272089
more republicans in 2018,3,0,4,-0.2745284502138774,-0.0806493688299512
so badly by online,2,0,4,-0.3461690171716274,-0.08172864027749607
of words to describe,2,0,4,-0.3601162064242267,-0.08215842790522923
to protect the lives,2,0,4,-0.2935820649306966,-0.08241597753944434
confidence soars to highest,2,0,4,-0.3697799128487569,-0.08302335628617029
i were honored to,6,0,4,-0.24875168594093333,-0.08355994556299443
