collocation,count,count_nested,length,lambda,z
rock the boat,2,0,3,0.9889620761346563,0.3556215476194872
statement from the,2,0,3,0.44123477301682623,0.3541608491561813
if it does,2,0,3,0.6417706001790277,0.3541237813403787
million new jobs,2,0,3,0.7608554468472795,0.3539857328550086
big portion of,2,0,3,0.9006002774642642,0.35292871111925855
of the past,3,0,3,0.5721390103672966,0.3528478740300132
in 17 years,4,0,3,0.45956088716089005,0.35191544106739964
so funny to,2,0,3,0.8933803253509914,0.35134601387132935
we will pass,2,0,3,0.5802433496276834,0.35109631716900275
and will not,2,0,3,0.2710875007369187,0.3508347616294931
and want to,2,0,3,0.3705371511057405,0.35071191228368587
on the american,2,0,3,0.5480583971036896,0.35067789570458247
me wrong for,2,0,3,0.46782945958626887,0.3504874120549938
with an emphasis,2,0,3,0.9052450945256465,0.34990503768474407
meetings with president,3,0,3,0.5584910187961953,0.34973511515643857
by other countries,2,0,3,0.6265502503496143,0.34907330214107035
tough on crime,12,0,3,0.5448127073918143,0.34788815919712585
to stop the,5,0,3,0.27081253866793364,0.3473968031326633
that the trump,3,0,3,0.2765190223484213,0.3471346399131142
are fighting hard,2,0,3,0.5810053550480742,0.3464976745642167
and mazda announce,2,0,3,1.009915084671121,0.34602857351221283
to make a,14,0,3,0.1793475250998462,0.34469684444867393
the trump administration,5,0,3,0.5220412976590199,0.3442945665328188
as an example,2,0,3,0.7891911180111704,0.3428405187115363
face of the,2,0,3,0.6262643846362339,0.3418665966126981
the opioid crisis,4,0,3,0.6357953958833916,0.3417028136100488
@emmanuelmacron of france,2,0,3,0.7603744731908142,0.33958257590866214
very talented people,2,0,3,0.48325703745063286,0.3392828192830519
just passed in,2,0,3,0.5807726532015874,0.3392799020576847
was no collusion,15,0,3,0.2833301681101479,0.33882634256326977
tax cut bill,12,0,3,0.7008907697358309,0.33810866749351287
for our people,2,0,3,0.2810576512161451,0.337779476526885
our country as,2,0,3,0.5958219889205579,0.3375518225212689
won the electoral,2,0,3,0.7678954399795173,0.33751246312228045
in many ways,2,0,3,0.6657321141782239,0.3373489380228735
to senator g,2,0,3,0.8996161661460917,0.3372422650721601
why so much,2,0,3,0.5951292662448653,0.3366356279974505
the subject of,2,0,3,0.6161911488329767,0.3363651054849316
the threat of,2,0,3,0.6161911488329767,0.3363651054849316
we stand with,2,0,3,0.3303384591948215,0.33592241711781423
we must all,2,0,3,0.5299843273309309,0.3348202198928462
security at the,3,0,3,0.3234869704843648,0.3343793937785899
democrats in the,3,0,3,0.24264761106753951,0.3323834122026144
will be interviewed,18,0,3,0.6985022511679255,0.33064714946521406
moon of south,6,0,3,0.7349991478985212,0.32977165355061555
unemployment in history,2,0,3,0.5457737101316318,0.32943533363729743
results of the,2,0,3,0.566739547126156,0.32801270976350916
the massive inflow,4,0,3,0.8274053285748487,0.3279113233764131
a much better,2,0,3,0.31524717931643753,0.32759103383162425
steel and aluminum,5,0,3,0.6617639448761494,0.32691998882364287
breakup at the,2,0,3,0.7136670163378005,0.3254187769795294
happy and healthy,2,0,3,0.8498301778849224,0.32529133909091135
is no better,2,0,3,0.3770655775534,0.3252112396763826
didn't want to,2,0,3,0.6928681734043423,0.32491605941678625
kelly is doing,3,0,3,0.6923660407514189,0.32425275439419554
to strengthen our,2,0,3,0.5814857514225621,0.3241178881595006
is a burden,2,0,3,0.729753197191322,0.3238775391791425
media hates this,2,0,3,0.6569553122085098,0.322546064239091
it may be,3,0,3,0.507211658968616,0.3186177973470107
we must put,2,0,3,0.5374924347371065,0.31775676595872293
of san juan,3,0,3,0.7605634679702925,0.3165283563668885
was a terrible,2,0,3,0.3766625546391993,0.3163536497136533
spending of billions,2,0,3,0.5821896374123527,0.3155846143629466
in our thoughts,2,0,3,0.4385751672389091,0.3146849141112306
CONGRATULATIONS to the,2,0,3,0.7941317791933882,0.31379458662159865
blessing to the,2,0,3,0.7941317791933882,0.31379458662159865
eye to the,2,0,3,0.7941317791933882,0.31379458662159865
packed to the,2,0,3,0.7941317791933882,0.31379458662159865
pertains to the,2,0,3,0.7941317791933882,0.31379458662159865
the most important,3,0,3,0.4137898516475964,0.3132080814965707
the most inaccurate,2,0,3,0.6760715362066663,0.3118197343218937
would have been,9,0,3,0.4621569253726028,0.31163736376072704
the mid-term elections,3,0,3,0.8282223102016905,0.31147780202861675
the terrible loss,2,0,3,0.5447624940243977,0.31105215883263737
rest of the,4,0,3,0.3709041993466333,0.3106331189511836
making america great,4,0,3,0.5134483574633917,0.3104656296576783
to beat 17,2,0,3,0.6941351890787948,0.30970664168302176
of the WSJ,2,0,3,0.6970582798781533,0.30956516103339515
of the keystone,2,0,3,0.6970582798781533,0.30956516103339515
our military is,3,0,3,0.3226214994581651,0.30947410796539515
just landed in,8,0,3,0.6829630055968181,0.30926601484665384
for the largest,2,0,3,0.5758670963292457,0.30895994770570623
great healthcare to,2,0,3,0.3426394871945544,0.3067711968682703
honor to have,6,0,3,0.46115693484211073,0.30621774468001534
to join the,3,0,3,0.30291365094148937,0.3061690746515438
make california great,2,0,3,0.6556082401468232,0.3061272957950971
must quickly pass,2,0,3,0.7057281546701343,0.3057443669468579
to lead the,2,0,3,0.37907129164821374,0.3054422329110129
for the u.s,4,0,3,0.45792186948698843,0.30512963427113177
on donald trump,2,0,3,0.508650732551998,0.30501654647518806
rest until our,2,0,3,0.5689853366729044,0.3035634267425477
i don’t think,3,0,3,0.5134583073642202,0.3035221811264217
a big impact,2,0,3,0.648529863424286,0.30289915604167467
be speaking with,3,0,3,0.5228047449212622,0.3022759435689747
in the HISTORY,2,0,3,0.6802121550328377,0.3020393566201543
in the IG,2,0,3,0.6802121550328377,0.3020393566201543
in the indictment,2,0,3,0.6802121550328377,0.3020393566201543
in the locker,2,0,3,0.6802121550328377,0.3020393566201543
as a great,2,0,3,0.47260807393365667,0.30199569429794393
rapidly approaching and,2,0,3,0.87843267914267,0.30119526317213957
just learned that,2,0,3,0.6819999571512539,0.3007591945614203
high crime and,3,0,3,0.4952023738995388,0.29908381740920237
with president moon,5,0,3,0.5062104952670912,0.2988294008639722
our country will,7,0,3,0.45014904302541403,0.2984038747873724
a disaster for,2,0,3,0.3230889186516053,0.29688152301870124
he wants to,2,0,3,0.35456761562947614,0.2967885933076187
will be w,2,0,3,0.5214292788509823,0.29637300006922657
the GOP tax,2,0,3,0.3811160507682909,0.29616518898089406
he cried like,2,0,3,0.8592053777978144,0.29607618120006324
great people of,8,0,3,0.16782270061513804,0.29576238460696663
to help out,2,0,3,0.47066496430050886,0.2956915826458155
the american worker,3,0,3,0.6599183246927968,0.2956774379016577
for many years,9,0,3,0.21140874775534524,0.2944034532078169
to win in,2,0,3,0.2449259813209439,0.2934836712106668
is moving along,2,0,3,0.5276997678252221,0.2932501409850368
to see our,2,0,3,0.4621247059000181,0.2928432802275364
than any other,3,0,3,0.4999006930330795,0.2926994321591699
we are going,9,0,3,0.27199085185871863,0.29260548398120545
very good news,2,0,3,0.47020158165156145,0.29201339010478994
i said roy,2,0,3,0.6326160767414517,0.29191891001488796
their promise to,2,0,3,0.4974931610112203,0.29172346685424466
lost more than,2,0,3,0.6173067654140514,0.291678046724505
looked more beautiful,2,0,3,0.7729793840752472,0.2899322519167304
minister abe of,7,0,3,0.33214398160714653,0.28984567891852836
working with the,2,0,3,0.2504202472597057,0.28870507993837763
should be given,3,0,3,0.47971189078932486,0.2884113921202157
aliens can be,2,0,3,0.6241430682192362,0.2879841888100412
just announced that,2,0,3,0.36390324134823127,0.28745560811217996
great service to,2,0,3,0.4689659886165374,0.28722913152865753
the lake worth,2,0,3,0.7035795543076634,0.28677312845390596
statement by president,2,0,3,0.37428271220636966,0.28519339092952506
on @foxnews by,2,0,3,0.48282577013445704,0.28507983198590353
felt i would,2,0,3,0.6188569129931554,0.2842066490914523
best wishes to,2,0,3,0.5694255984441082,0.28300231719018043
like to thank,2,0,3,0.4805140765289435,0.28234767828874346
of the many,3,0,3,0.2252518053203496,0.2817877909591769
working very hard,4,0,3,0.3119278236074421,0.2814944564404018
17 very talented,2,0,3,0.6476703813839501,0.2814897314623398
not going to,3,0,3,0.28803861525393115,0.2812350687390895
anywhere in the,5,0,3,0.6968424009311054,0.2801539546934394
to the plate,2,0,3,0.7075053766760477,0.2795687589740199
to the rafters,2,0,3,0.7075053766760477,0.2795687589740199
a new healthcare,2,0,3,0.27874034262531344,0.2787398437840424
just hit 50,2,0,3,0.5484353842178474,0.2784752687976253
say that i,2,0,3,0.4623111431489839,0.27797001164185486
news CNN is,3,0,3,0.45550476530062267,0.2777860177719858
bless the people,2,0,3,0.4664905345642194,0.27739052011495247
and possibly illegal,2,0,3,0.5528728680837414,0.2772455060436735
of the border,2,0,3,0.43254065032026423,0.2764724254738451
governor of virginia,2,0,3,0.47825012713513837,0.27527666883277613
should be fired,3,0,3,0.48122318523777274,0.27496993420236565
we will #maga,2,0,3,0.48857662605176533,0.2746158521052464
are very happy,3,0,3,0.2864247946883576,0.27419550861141734
on north korea,9,0,3,0.5629525647398594,0.2741536254113488
for our country,26,0,3,0.23747544463887094,0.27410382911493597
house intelligence committee,7,0,3,0.594845335227745,0.2739414020713537
public is wise,2,0,3,0.6106400651833772,0.27355393533846856
encourages companies to,2,0,3,0.7151629468292605,0.27353832225458197
minister @netanyahu and,3,0,3,0.5365729157941818,0.2729350510718854
there has been,2,0,3,0.4503461429101039,0.27277731919207804
in the obama,3,0,3,0.4175843527097949,0.27244846837044134
you to the,9,0,3,0.12071998960590591,0.271582817022956
is very simple,2,0,3,0.5069487569439551,0.26984011596646085
is coming along,2,0,3,0.3506679599847058,0.26833215128128013
pay a big,2,0,3,0.45454625893366396,0.26803433696892603
among many other,3,0,3,0.5778832628203308,0.26795590322135654
apologized to its,2,0,3,0.688313531141187,0.2670146831973111
pen in hand,2,0,3,0.7233386684384191,0.2667493489489925
and condolences to,2,0,3,0.2983659546401469,0.2653342752806564
by @judgejeanine on,2,0,3,0.5071017092993522,0.26529956014363276
have been totally,2,0,3,0.46877707651242384,0.26526324115306005
a wonderful woman,2,0,3,0.5718394564732677,0.2651317360745425
homeland security to,2,0,3,0.6809389771359944,0.26507899636990473
be remembered as,2,0,3,0.5271392755882676,0.26479452269982795
to host the,3,0,3,0.42514854612210307,0.26361797288400635
did a great,2,0,3,0.4212661762290253,0.2630572738160916
much of our,2,0,3,0.24746522272450644,0.26274695773367035
is doing great,4,0,3,0.20825941511081458,0.2616882137919751
the filibuster rule,2,0,3,0.6036441001581929,0.25990057635651104
access to the,2,0,3,0.4563482642056771,0.2595928390685093
today at the,5,0,3,0.2017868390875841,0.2582760380313707
help us become,2,0,3,0.5653596558804116,0.2576846934259896
be announcing my,3,0,3,0.5952818315513165,0.25715423379742347
president obama was,3,0,3,0.27854487535895345,0.2566534043528228
are only interested,2,0,3,0.4701598952934213,0.25551146557042975
way to get,4,0,3,0.391721132319363,0.25379591382022215
and cruel legislative,2,0,3,0.7416190007573686,0.2535637170552551
when they were,2,0,3,0.4098812675032284,0.25170044655747337
GREAT state of,3,0,3,0.4107645375746638,0.251532808932264
in a decade,2,0,3,0.634288370524829,0.2502844624798405
in a row,2,0,3,0.634288370524829,0.2502844624798405
on numerous occasions,2,0,3,0.6704247501856431,0.2494700704105403
taken a big,2,0,3,0.44152198125645414,0.24795508697598342
on our hearts,2,0,3,0.4611980401223851,0.24791759951243875
with the people,3,0,3,0.19003636656430434,0.24398312558249882
to our military,3,0,3,0.2459650619160616,0.24363999782107917
burden on american,2,0,3,0.5816965185185438,0.242744907396922
we will MAKE,3,0,3,0.4038622636227406,0.24233135596614286
at the lake,2,0,3,0.5309844747441667,0.2421014815998974
AMERICAN VICTIMS of,2,0,3,0.7064424594406098,0.24182544613706983
republicans must get,2,0,3,0.28690071313285337,0.24155500195111027
there was no,25,0,3,0.21743470434935164,0.24126922539508883
we must keep,4,0,3,0.3867403554395161,0.2405882757447992
a great economic,2,0,3,0.3976566432785521,0.24052092915752663
of 13 angry,2,0,3,0.5190285580845608,0.23957376650449883
lowest level in,4,0,3,0.29249554623615825,0.2387794232966328
the dallas cowboys,2,0,3,0.703546667413909,0.2387165943651779
the marine corps,2,0,3,0.703546667413909,0.2387165943651779
for russian meddling,2,0,3,0.4383919670187679,0.23846285882709825
by the fake,5,0,3,0.35508460532003117,0.23775318846798382
we are fighting,3,0,3,0.3950002899037178,0.23754362184353303
at lowest level,2,0,3,0.4423383605052378,0.23690472788420272
really big deal,3,0,3,0.28983525222244455,0.2367409103216635
and unpopular individual,2,0,3,0.5745809646249597,0.23623784260327096
heroes of the,2,0,3,0.3977306467106674,0.2358840907388188
operation into the,2,0,3,0.5330754049161492,0.23588122752339946
things are going,3,0,3,0.3725011893490726,0.23513413711623274
great meeting with,13,0,3,0.16555762664474205,0.23475603178898122
and consumer confidence,2,0,3,0.45818614147515346,0.23356993572327509
just wrote a,2,0,3,0.4559901041275378,0.23334383415902393
the right track,2,0,3,0.5293151532222543,0.2329216014543672
spoke at length,2,0,3,0.5583855586206979,0.23233092685935286
story that i,2,0,3,0.3776855780611852,0.23202814199255828
get the truth,2,0,3,0.39241398388750826,0.22986103001734406
we are delivering,2,0,3,0.49427883978362475,0.2296470969468535
to host a,3,0,3,0.36702617858370157,0.22716141263122225
will never forget,5,0,3,0.3804572086421194,0.22691738034941406
and more specific-but,2,0,3,0.5770933285276508,0.22668129597614453
ratings way down,2,0,3,0.4854209203602857,0.22603340762937765
heading to the,5,0,3,0.22135503356649622,0.22588603632874718
never have been,4,0,3,0.3532525104695128,0.22581429780744522
to inform you,3,0,3,0.4130913868729097,0.22565163989854
of the nice,2,0,3,0.3863459023507322,0.2235995747839313
doesn't know how,2,0,3,0.4884934815776182,0.22332130548402923
the rose garden,3,0,3,0.5289577918735797,0.22276307843995
but he is,3,0,3,0.18429500227270967,0.22248894788382167
running for congress,4,0,3,0.35392420774812106,0.22112583416727083
people who don’t,2,0,3,0.37345977780014017,0.21979100727035517
in the oval,5,0,3,0.3796775525624554,0.21968411323852083
gift of god’s,2,0,3,0.525530253185665,0.21910509287753488
classified information is,2,0,3,0.4967849524581708,0.2190937203379853
for his people,2,0,3,0.19076947301991698,0.21873588891801754
way to go,4,0,3,0.3409997031325398,0.21861033706622465
through the roof,2,0,3,0.5640966899674259,0.21857891510479716
this is unprecedented,2,0,3,0.4734732034789867,0.21825789226238018
are doing great,2,0,3,0.19933850106958362,0.21778048655765786
military and security,2,0,3,0.34639453986601687,0.21722972873056778
no collusion with,4,0,3,0.23582501598795225,0.21715446973555771
on cutting taxes,5,0,3,0.32175247226016235,0.21559913883325463
the nancy pelosi,2,0,3,0.47556758851021863,0.21546468279940004
signed an executive,3,0,3,0.47590229090436187,0.21512406133976844
to make sure,2,0,3,0.4646520345048598,0.21496752651779513
levels of the,4,0,3,0.37079752725200654,0.21316893507331122
as they have,2,0,3,0.18861203056132414,0.21275386292028642
we are bringing,3,0,3,0.3733693884234458,0.21273218507120656
being cheated and,2,0,3,0.5426722897671773,0.2117844408180863
must be dealt,3,0,3,0.46074034819475773,0.21169281390900146
democrats are far,2,0,3,0.3448024936015561,0.21163786433491052
1 to present,2,0,3,0.4938947273215404,0.21140495008718665
attack on innocent,3,0,3,0.37595779614406266,0.21112563962096695
i was thrilled,5,0,3,0.38344512438449385,0.2108696317741082
infiltrating a campaign,2,0,3,0.5431829722954498,0.21086287358677622
congratulations to the,10,0,3,0.31690828227212053,0.21004722078219198
to our incredible,2,0,3,0.20832827913645646,0.20992433887307935
not let the,2,0,3,0.1929756351058911,0.20986725922421157
should have been,5,0,3,0.31863609189090614,0.209765071072264
a great deal,3,0,3,0.3223239260903433,0.20899762105213562
#medalofhonorday to our,2,0,3,0.5245566338737113,0.2070861011575247
the media has,2,0,3,0.1860591299094967,0.2070572980301524
an emphasis on,2,0,3,0.5310670278572659,0.20688708735844233
extremist open border,2,0,3,0.5401724613305071,0.20626739500793734
the senate should,2,0,3,0.24018674170555365,0.20571360578166176
have a wonderful,2,0,3,0.32545149715453414,0.20559229022995867
meddling in the,2,0,3,0.34619849869209496,0.20426158332056268
should not have,2,0,3,0.18627669644931588,0.20385492802314106
heroes from the,2,0,3,0.3442939010201007,0.2035679194408225
republicans are going,2,0,3,0.3236261657324486,0.20225594241788725
big price for,2,0,3,0.3726395834999975,0.20168655439442607
in 2018 election,3,0,3,0.26239597576435236,0.20133420292533902
be part of,4,0,3,0.3523797466556906,0.20125856118587063
solidarity with the,2,0,3,0.3886375670627231,0.2008269478701547
that president obama,3,0,3,0.19964539214039112,0.20069699751056166
north korea and,10,0,3,0.3417838569962952,0.20000732364437818
at a 17-year,2,0,3,0.5076307583876093,0.19991210552669844
members of the,5,0,3,0.21049969939990731,0.19883744488720995
lost their lives,4,0,3,0.33588317860912564,0.19778759597491313
i would have,5,0,3,0.13828670285385547,0.19778015985586536
california great again,2,0,3,0.4211093134068711,0.19721057505259787
its last legs,3,0,3,0.5205012641097156,0.19681566051132451
credit he deserves,2,0,3,0.509484921567365,0.19649584059683178
is committed to,5,0,3,0.3418823068455774,0.19590872942660564
in north dakota,3,0,3,0.3681277692359878,0.19581995005159644
is the biggest,2,0,3,0.31678484434413257,0.1956118223007384
of our troops,2,0,3,0.3381806526387082,0.19409619065052627
at arlington national,2,0,3,0.515669269712932,0.1937765792264115
please join me,2,0,3,0.42761265882798216,0.1923408444874259
for the wonderful,2,0,3,0.1821346332929492,0.1922063977949673
of the democrats,5,0,3,0.2859427589381487,0.1918293980724164
and frame donald,2,0,3,0.5122050560116104,0.19179949430750623
in 44 years,3,0,3,0.42597234685527174,0.19040643678309602
north dakota with,2,0,3,0.38782027372852224,0.19040356313019657
fantastic job as,2,0,3,0.3503581170806619,0.19006271956709112
bringing back our,2,0,3,0.32067112293738953,0.18948840944895237
registered to vote,2,0,3,0.4852378576839085,0.1892616159407337
and aluminum industries,3,0,3,0.4580256497280989,0.18848193142463276
not allow the,2,0,3,0.18705055384747782,0.18825496033077413
doesn’t want to,3,0,3,0.3278935670057601,0.18737598347352818
we will soon,4,0,3,0.287617991938927,0.18621615975428635
great victory for,3,0,3,0.30572663065410977,0.1854029798009179
for the horrible,2,0,3,0.2998049414493673,0.18430740740261203
iran deal was,2,0,3,0.32278901286975603,0.1829615177541658
an all-time high,4,0,3,0.3963262555121889,0.182497041218464
there will be,9,0,3,0.14359174328205082,0.1809598519133176
stance on NFL,2,0,3,0.5263839403619722,0.1808106177336614
i don’t know,3,0,3,0.22059629202721553,0.18056229557993453
i don’t see,2,0,3,0.22563989408430873,0.17892501281935153
the democrats fault,2,0,3,0.3837835386948959,0.17785189860949557
of our nation,3,0,3,0.1866275804670987,0.17769661436910578
hard on trade,2,0,3,0.2845073421278439,0.1773581431864382
and it is,3,0,3,0.11508536282928628,0.17549769402445548
top student at,3,0,3,0.414137337866218,0.17373668273060622
our immigration laws,3,0,3,0.2301112412282933,0.17141586425713334
congress must close,2,0,3,0.3664904427090402,0.1707342561338547
care of our,5,0,3,0.17243806745929913,0.1700544069971175
the fake media,7,0,3,0.13538718861165888,0.167396965202644
having a very,2,0,3,0.268952181798618,0.16729079766251304
to welcome prime,6,0,3,0.26858687873527165,0.16706327627230405
worst in history,2,0,3,0.28761561165577376,0.1670394541981163
had a very,2,0,3,0.2629317819449186,0.16682816142682524
we will build,2,0,3,0.2974896686841403,0.16672953588428796
since the obama,2,0,3,0.264954525628855,0.16539169186352337
here is the,2,0,3,0.15594764574836395,0.1644712375523561
i fully endorse,4,0,3,0.2970345640201666,0.16435632311306964
done a long,2,0,3,0.2652964466781027,0.16368447407693962
our country well,2,0,3,0.3436282193262524,0.16262266691731986
at the @usga,3,0,3,0.36204934974056513,0.16252117540026326
to do everything,2,0,3,0.2210051479206916,0.16213129362294826
everyone in washington,2,0,3,0.26817922977546926,0.1613885950760167
we will see,4,0,3,0.1660668180392466,0.15817087110579423
path and doings,2,0,3,0.4632619438950306,0.1581330180053243
more important than,2,0,3,0.2822117685067561,0.15806339575042636
for political purposes,4,0,3,0.40321698552610785,0.15630000045480574
reviews of the,2,0,3,0.29014527624580566,0.15575518609287847
for 7 years,4,0,3,0.245228786442226,0.15413177787362914
to endorse him,2,0,3,0.20736180815125915,0.1534631139229367
people are suggesting,2,0,3,0.34640775939796986,0.15326069653256424
in the meantime,5,0,3,0.38024473106986534,0.15287054040024736
will be gone,2,0,3,0.3228555006489885,0.15249106364206147
safety of the,2,0,3,0.17140940089540724,0.15075585260741983
@cabinet meeting today,2,0,3,0.2995422126940116,0.1501848391036293
had the great,2,0,3,0.12271002213313897,0.15016657073632644
the invitation of,2,0,3,0.27970211706220105,0.15014794094823103
coming into the,2,0,3,0.16837835436269755,0.14992471487719247
serve as your,2,0,3,0.268020811123418,0.14937634697179425
the train accident,2,0,3,0.3667896116509243,0.1481010288601958
we are ready,3,0,3,0.24654854706595586,0.1479733726352011
the ultimate sacrifice,3,0,3,0.39285490657522437,0.1470789073099529
cox for governor,2,0,3,0.3262674688287093,0.14633981477580787
we cannot let,2,0,3,0.2640619338505915,0.14632947338757774
to see that,2,0,3,0.15782265795527128,0.14500117418250655
the removal of,4,0,3,0.3617547049491949,0.14498338923001208
states post office,2,0,3,0.31654065265227016,0.14447595304275138
be with the,2,0,3,0.10279248947226982,0.14214246416498005
thanks to @senatemajldr,2,0,3,0.3122750717094659,0.1420706421914214
JINPING of china,2,0,3,0.3215054178621899,0.14164530622710877
test site in,2,0,3,0.3371688194358712,0.14135159584970755
a very good,8,0,3,0.09207884820470369,0.13990020759073749
republicans in 2018,3,0,3,0.22690114580521037,0.1392347188140928
it is finally,2,0,3,0.2277097818737842,0.139031803391703
i wanted to,2,0,3,0.16798622542971042,0.13867993757405708
to sign the,4,0,3,0.15576730872273248,0.13816475423258398
billion dollars in,3,0,3,0.16659353645860953,0.1368025784868243
decision on the,4,0,3,0.1496111944099634,0.13671571425151505
forcing the breakup,2,0,3,0.40117541123253797,0.1352339581966644
proud of our,4,0,3,0.20638758811918345,0.13445475020378636
what an incredible,2,0,3,0.22462543350412512,0.13368557869480244
to meet with,10,0,3,0.12479425952405077,0.13345140368908875
obama do something,2,0,3,0.24406381235018626,0.13241669714922913
my nomination of,2,0,3,0.30157204220813427,0.13239026018728112
are MAKING AMERICA,10,0,3,0.33083281286762256,0.13173617172136642
only get worse,2,0,3,0.24114218145029664,0.13166142226565572
same time taking,2,0,3,0.28246193911551065,0.13095959710181437
our GREAT VETS,2,0,3,0.28611313897220014,0.12967034254317597
of his minions,2,0,3,0.32875556835143616,0.12907338898461038
a great senator,3,0,3,0.20982229369669092,0.12899119807401566
deliver a message,2,0,3,0.2488838197763933,0.12844317573366193
should be far,2,0,3,0.2077433298321244,0.1252636119049869
we have seen,3,0,3,0.19940148348736608,0.12471716442863356
when we have,2,0,3,0.1435992161520101,0.12431498825374127
that he would,2,0,3,0.13937559885233886,0.12406177533503351
equal time on,2,0,3,0.31934709786077986,0.1239996000338294
when they don’t,2,0,3,0.20541214752175818,0.12290867176238172
happy to announce,2,0,3,0.22475983665461507,0.12227211287928351
to combat the,3,0,3,0.2696484815514085,0.1210948886303237
numbers are looking,2,0,3,0.2022133234533635,0.12061950226788992
a great book,2,0,3,0.20445566563511697,0.12059205770966076
trump defiant as,2,0,3,0.3144803923648888,0.11819665477326431
YOU don’t HAVE,2,0,3,0.30798887372635153,0.11767839277354489
corrupt russia investigation,2,0,3,0.2673012219661707,0.11689899826483387
is looking at,2,0,3,0.1076829703661355,0.11651587186279613
trade deficits of,2,0,3,0.22184024801120816,0.11608551725132284
administration has terminated,2,0,3,0.25602130947228374,0.11575837945508782
a big part,2,0,3,0.20313161277464797,0.11396388978079873
been a special,2,0,3,0.18274471992921448,0.11322129315256303
we need 10,2,0,3,0.23949670734965778,0.11291536217230952
my stance on,2,0,3,0.2870858817122869,0.11259890579093268
it is too,2,0,3,0.19161658956553207,0.11250771587485953
the special counsel,3,0,3,0.19993696757727264,0.1122731824431088
to give me,2,0,3,0.13047584507767618,0.11223523224130649
we are negotiating,2,0,3,0.2429485450349097,0.11211076750512897
rigged russia witch,2,0,3,0.2526663019638812,0.10984843167411965
deals can’t get,2,0,3,0.24021702508091447,0.10932651437134872
@abeshinzo of japan,3,0,3,0.23506933149127596,0.10735092121283613
media has been,2,0,3,0.18065522896186526,0.10710497007430402
charge of the,2,0,3,0.14639414772644876,0.10646790264053503
cuts and reform,4,0,3,0.17032696843402118,0.1061049067392568
me to make,2,0,3,0.16841567985020722,0.10593214982709774
FEMA and first,2,0,3,0.19055687402765686,0.10564985998846944
stand with you,2,0,3,0.172253579462311,0.10531859250601586
on crooked hillary,2,0,3,0.22137562256016619,0.1040578802981928
so much in,2,0,3,0.10347362492607548,0.10249685518937506
collusion between trump,2,0,3,0.18722491332185076,0.10203995424291741
together with nancy,3,0,3,0.17430777119796836,0.10190635475344251
state of michigan,2,0,3,0.21826882419840732,0.10145216077885597
many precious young,2,0,3,0.26633032160178993,0.10137903081793942
deal with the,3,0,3,0.08331194052161717,0.10068524001222921
last night at,4,0,3,0.20706853283888416,0.09825014345926718
horrible and cruel,2,0,3,0.2621655088737599,0.09810397238969165
in the line,2,0,3,0.16883601998162268,0.09703618767312716
un and myself,2,0,3,0.21867264569725875,0.09694730535057658
and prayers are,16,0,3,0.08290000606769521,0.0967101467882033
the best time,2,0,3,0.14952901074028213,0.09351769044746949
is hard to,2,0,3,0.08734150328385981,0.09309907698598084
that the u.s,7,0,3,0.07045302463181846,0.09309886050692741
main street is,2,0,3,0.21129487479232612,0.09188092639136829
only way to,2,0,3,0.08914984222180644,0.09036973939814327
but he doesn’t,2,0,3,0.16267710651771694,0.08933976735516755
now he is,2,0,3,0.0818615341775919,0.08908304521251145
so much love,2,0,3,0.1880936178377154,0.08886058851691186
on the u.s,3,0,3,0.13508665105916773,0.0887359869553921
ones who will,2,0,3,0.16784796733415108,0.08836480060482312
a third rate,2,0,3,0.2356827934579554,0.08831649854824478
many jobs are,2,0,3,0.09141699729906527,0.08741247381261368
more than 7,2,0,3,0.18438548294315005,0.08707403252560177
and has been,2,0,3,0.07927519584170639,0.08658693116345378
dirty on the,2,0,3,0.21837906485647185,0.08626078984643636
are fake news,3,0,3,0.17963484811190034,0.08608585849090547
at what point,2,0,3,0.14873391709266792,0.08552967144761375
no matter what,3,0,3,0.1859299521290625,0.08436904570779508
the @whitehouse with,2,0,3,0.13996903041659559,0.08397715159194419
away from our,4,0,3,0.15114879759068955,0.08357734964766537
holding our military,2,0,3,0.17711950763100104,0.08254550848694714
congratulate him on,2,0,3,0.2184961131566726,0.08201200204949602
senate must quickly,2,0,3,0.17783227292987458,0.08175055623781372
of the terrible,5,0,3,0.08097359876339039,0.07917005219855519
the mayor of,3,0,3,0.10699608941694572,0.07877597596794633
best economic numbers,2,0,3,0.15249123874808346,0.07795145235459774
my thoughts and,10,0,3,0.0852228894839695,0.076949986462326
i have instructed,3,0,3,0.17098377463786463,0.07668624020317696
over the next,2,0,3,0.12478821199974366,0.07640426580438332
🇺🇸 🇺🇸 🇺🇸,9,0,3,0.11776081637640035,0.07632263430850365
women of our,3,0,3,0.07785474913807011,0.07576836913316519
to protect the,2,0,3,0.08329849212507257,0.07499429757755571
customs and border,2,0,3,0.1879115366722326,0.07371692205651348
the three UCLA,2,0,3,0.19226643307953883,0.07321825002024991
of the new,2,0,3,0.06890109774633846,0.07316125226443504
why aren’t they,3,0,3,0.1294812741021545,0.07272969628311855
really believe that,2,0,3,0.09660397143419908,0.07077054468940326
doings of hurricane,2,0,3,0.18917000223040337,0.07075925578996067
while secretary of,2,0,3,0.11896808491047217,0.0702360184472112
the @whitehouse on,2,0,3,0.11674353603573129,0.07012704242156423
going to be,4,0,3,0.10055105217674809,0.06671878078544399
