collocation,count,count_nested,length,lambda,z
happened to,4,0,2,2.889846318992952,4.8436123275291125
message to,4,0,2,2.889846318992952,4.8436123275291125
know you,3,0,2,2.6921324338206247,4.84010279717973
is taking,4,0,2,2.4941704679121512,4.8394838224601955
in moon,3,0,2,3.028298381996597,4.838466092966637
in pennsylvania,3,0,2,3.028298381996597,4.838466092966637
in syria,3,0,2,3.028298381996597,4.838466092966637
and condolences,4,0,2,2.8222642947481265,4.837978006664811
and enthusiasm,4,0,2,2.8222642947481265,4.837978006664811
on island,2,0,2,3.6937024204771696,4.837646193257757
on march,2,0,2,3.6937024204771696,4.837646193257757
come up,2,0,2,3.159307042379619,4.837449532563069
me when,2,0,2,3.145703548706014,4.837112310385585
are speaking,2,0,2,3.5364807922271315,4.8363968551129055
be talking,3,0,2,2.7618135763991813,4.833836429924888
on average,2,0,2,4.993037488279863,4.831851124068309
on dec,2,0,2,4.993037488279863,4.831851124068309
on thursday,2,0,2,4.993037488279863,4.831851124068309
nothing more,2,0,2,3.16632250028941,4.830467016022427
california great,2,0,2,3.3530307487286306,4.830300537213344
the next,8,0,2,1.9853696358514732,4.827015509831057
with @ivankatrump,3,0,2,2.7876519111292954,4.82688195124484
investigation was,2,0,2,3.283938982901075,4.826715679820213
to show,7,0,2,1.9690255804898489,4.825207412154664
DACA has,2,0,2,3.1917187774665354,4.8247536379245295
mexico has,2,0,2,3.1917187774665354,4.8247536379245295
a chance,4,0,2,2.5379770590489796,4.8224704949713235
evening with,2,0,2,3.4740642446295062,4.821901868865897
singapore with,2,0,2,3.4740642446295062,4.821901868865897
until our,3,0,2,2.767824719867508,4.820572867311592
look into,2,0,2,3.1326202803994816,4.820045026526482
a joint,3,0,2,3.063815853709463,4.819937793485702
a mess,3,0,2,3.063815853709463,4.819937793485702
their way,3,0,2,2.652038060579188,4.819441429337553
i guess,5,0,2,7.120553020228939,4.819009735888408
number of,4,0,2,2.624114827538522,4.81626654597045
violence on,2,0,2,3.5878158697343965,4.815611186324291
story as,2,0,2,3.1511040375842594,4.815192671755317
must have,6,0,2,1.9417261509310015,4.814915085938582
had an,3,0,2,2.639115481734758,4.814657736074865
democrats in,11,0,2,1.475944547937459,4.813102009955027
be with,18,0,2,1.1494686426572955,4.81212501965846
veterans at,2,0,2,3.286370282677747,4.810698630273405
very weak,2,0,2,3.1901034616145685,4.810186902685377
represent the,5,0,2,2.7006260721618727,4.808465791235623
my home,2,0,2,3.203527333969964,4.807969514653875
live with,3,0,2,2.753148143192491,4.80741653345668
in favor,9,0,2,6.9758040356823,4.806883415654435
dishonest people,2,0,2,3.2083001825671307,4.806348403215499
dealt with,5,0,2,7.1001246125712,4.8052165275796055
he took,2,0,2,3.182498716824563,4.805157903959916
their life,2,0,2,3.1681851917410673,4.804837375293689
on monday,6,0,2,7.051790523027481,4.803681032460623
for joining,2,0,2,3.9745389429008853,4.796267004487602
for karen,2,0,2,3.9745389429008853,4.796267004487602
by their,6,0,2,1.9266201386106627,4.796129651556105
over one,2,0,2,3.1138347748342348,4.795489885979603
at lowest,2,0,2,3.290230635632708,4.794214234847398
by 13,2,0,2,3.194171699105537,4.794084468641837
to endorse,4,0,2,2.860166303511053,4.793942201596032
big portion,2,0,2,7.430812974531078,4.792208017120243
be VERY,2,0,2,3.411438818413871,4.792159532309349
and companies,7,0,2,1.9331177265232076,4.791723862946984
security or,2,0,2,3.1148940786431707,4.791693518402089
with PM,2,0,2,3.503214661007345,4.791097448381232
with black,2,0,2,3.503214661007345,4.791097448381232
with zero,2,0,2,3.503214661007345,4.791097448381232
who protect,2,0,2,3.1763294080379083,4.789674071579132
think this,2,0,2,3.1718591311067916,4.7892980134398595
level of,5,0,2,2.270888744905788,4.78819271570926
talk and,5,0,2,2.270888744905788,4.78819271570926
election time,2,0,2,3.1222713279432606,4.78813814027293
@ivankatrump for,2,0,2,3.779928536436425,4.7879292969234
deserves for,2,0,2,3.779928536436425,4.7879292969234
prayer for,2,0,2,3.779928536436425,4.7879292969234
voting for,2,0,2,3.779928536436425,4.7879292969234
keeping our,2,0,2,3.447092821568284,4.784639542546658
president petro,2,0,2,7.41778703933484,4.783863389183857
abandon their,2,0,2,7.41778703933484,4.783863389183856
just about,5,0,2,2.087848288760852,4.781720763620571
go back,2,0,2,3.111932048233343,4.781596823435766
until the,7,0,2,2.0556561862273504,4.7805523608045055
evidence of,3,0,2,3.2703019413341785,4.7799425734778
lawyers and,3,0,2,3.2703019413341785,4.7799425734778
mcconnell and,3,0,2,3.2703019413341785,4.7799425734778
orders of,3,0,2,3.2703019413341785,4.7799425734778
prosperity and,3,0,2,3.2703019413341785,4.7799425734778
sick and,3,0,2,3.2703019413341785,4.7799425734778
strzok and,3,0,2,3.2703019413341785,4.7799425734778
do well,2,0,2,3.1124347249446567,4.778365831999017
the IG,5,0,2,3.2672375979095225,4.77708189503095
the finest,5,0,2,3.2672375979095225,4.77708189503095
the path,5,0,2,3.2672375979095225,4.77708189503095
the visa,5,0,2,3.2672375979095225,4.77708189503095
a massive,6,0,2,2.00677237615632,4.776390681970773
deal on,5,0,2,2.131998747500935,4.775429870682223
is talking,4,0,2,2.4524846888421945,4.774235136233609
great result,2,0,2,3.363982985028174,4.772557202753321
commitment to,4,0,2,4.499364062716969,4.771189947058051
luck to,4,0,2,4.499364062716969,4.771189947058051
go get,2,0,2,3.104926104186582,4.771107370524849
